TIME_PERIOD,MEASURE,SEX,obsValue,INGESTED_ON
2021-08,M1,2,3386.58820646,2023-07-01
2021-09,M1,2,3422.18326389,2023-07-01
2021-10,M1,2,3403.3632489,2023-07-01
2021-11,M1,2,3459.75355084,2023-07-01
2021-12,M1,2,3474.97831976,2023-07-01
2022-01,M1,2,3500.29982573,2023-07-01
2022-02,M1,2,3556.50247387,2023-07-01
2022-03,M1,2,3572.79408027,2023-07-01
2022-04,M1,2,3606.0667725,2023-07-01
2022-05,M1,2,3636.67053042,2023-07-01
2022-06,M1,2,3656.4531898,2023-07-01
2022-07,M1,2,3629.73242399,2023-07-01
2022-08,M1,2,3675.8781829,2023-07-01
2022-09,M1,2,3696.63689358,2023-07-01
2022-10,M1,2,3716.89195764,2023-07-01
2022-11,M1,2,3728.76563597,2023-07-01
2022-12,M1,2,3742.92819332,2023-07-01
2023-01,M1,2,3747.98497826,2023-07-01
2023-02,M1,2,3776.6736157,2023-07-01
2023-03,M1,2,3822.90552405,2023-07-01
2023-04,M1,2,3845.97071459,2023-07-01
2023-05,M1,2,3865.24369066,2023-07-01
2019-01,M1,1,5524.23991935,2023-07-01
2019-02,M1,1,5489.70545976,2023-07-01
2019-03,M1,1,5522.52055496,2023-07-01
2019-04,M1,1,5503.43138686,2023-07-01
2019-05,M1,1,5539.89831083,2023-07-01
2019-06,M1,1,5547.90727371,2023-07-01
2019-07,M1,1,5549.60631515,2023-07-01
2019-08,M1,1,5545.44461503,2023-07-01
2019-09,M1,1,5556.56985024,2023-07-01
2019-10,M1,1,5535.91046554,2023-07-01
2019-11,M1,1,5532.68997707,2023-07-01
2019-12,M1,1,5499.24087821,2023-07-01
2020-01,M1,1,5544.45252908,2023-07-01
2020-02,M1,1,5540.77094282,2023-07-01
2020-03,M1,1,5537.20589713,2023-07-01
2020-04,M1,1,5410.94722133,2023-07-01
2020-05,M1,1,5348.81578762,2023-07-01
2020-06,M1,1,5336.36929976,2023-07-01
2020-07,M1,1,5351.61695167,2023-07-01
2020-08,M1,1,5370.62058264,2023-07-01
2020-09,M1,1,5333.07419491,2023-07-01
2020-10,M1,1,5420.50325491,2023-07-01
2020-11,M1,1,5450.61766791,2023-07-01
2020-12,M1,1,5443.38100239,2023-07-01
2021-01,M1,1,5480.75882144,2023-07-01
2021-02,M1,1,5485.68897565,2023-07-01
2021-03,M1,1,5483.26015752,2023-07-01
2021-04,M1,1,5508.03256524,2023-07-01
2021-05,M1,1,5527.0357842,2023-07-01
2021-06,M1,1,5582.81028708,2023-07-01
2021-07,M1,1,5599.40302042,2023-07-01
2021-08,M1,1,5553.17712884,2023-07-01
2021-09,M1,1,5553.54411211,2023-07-01
2021-10,M1,1,5529.29779423,2023-07-01
2021-11,M1,1,5607.59624296,2023-07-01
2021-12,M1,1,5646.98179878,2023-07-01
2022-01,M1,1,5649.93312562,2023-07-01
2022-02,M1,1,5702.38009776,2023-07-01
2022-03,M1,1,5714.37939644,2023-07-01
2022-04,M1,1,5772.29994883,2023-07-01
2022-05,M1,1,5804.23212376,2023-07-01
2022-06,M1,1,5840.38638468,2023-07-01
2022-07,M1,1,5821.30662956,2023-07-01
2022-08,M1,1,5844.1423431,2023-07-01
2022-09,M1,1,5853.59172758,2023-07-01
2022-10,M1,1,5877.43036128,2023-07-01
2022-11,M1,1,5892.37687123,2023-07-01
2022-12,M1,1,5907.04472626,2023-07-01
2023-01,M1,1,5879.86667734,2023-07-01
2023-02,M1,1,5926.63769653,2023-07-01
2023-03,M1,1,5970.23111907,2023-07-01
2023-04,M1,1,5918.53364246,2023-07-01
2023-05,M1,1,5960.94046459,2023-07-01
2019-01,M1,3,8746.81263142,2023-07-01
2019-02,M1,3,8724.05019263,2023-07-01
2019-03,M1,3,8776.64642437,2023-07-01
2019-04,M1,3,8774.64641408,2023-07-01
2019-05,M1,3,8768.29863515,2023-07-01
2019-06,M1,3,8794.14904486,2023-07-01
2019-07,M1,3,8837.90103799,2023-07-01
2019-08,M1,3,8825.7369606,2023-07-01
2019-09,M1,3,8863.09253669,2023-07-01
2019-10,M1,3,8844.61712583,2023-07-01
2019-11,M1,3,8842.73464043,2023-07-01
2019-12,M1,3,8837.40111482,2023-07-01
2020-01,M1,3,8890.18171063,2023-07-01
2020-02,M1,3,8868.19944356,2023-07-01
2020-03,M1,3,8862.29529009,2023-07-01
2020-04,M1,3,8632.60234136,2023-07-01
2020-05,M1,3,8518.39326296,2023-07-01
2020-06,M1,3,8502.29355665,2023-07-01
2020-07,M1,3,8545.88083915,2023-07-01
2020-08,M1,3,8577.00173812,2023-07-01
2020-09,M1,3,8542.18217371,2023-07-01
2020-10,M1,3,8628.92763191,2023-07-01
2020-11,M1,3,8702.27235555,2023-07-01
2020-12,M1,3,8729.3593202,2023-07-01
2021-01,M1,3,8794.88334483,2023-07-01
2021-02,M1,3,8857.1884664,2023-07-01
2021-03,M1,3,8833.89628678,2023-07-01
2021-04,M1,3,8861.29428761,2023-07-01
2021-05,M1,3,8937.79141555,2023-07-01
2021-06,M1,3,8989.6811391,2023-07-01
2021-07,M1,3,9000.51267421,2023-07-01
2021-08,M1,3,8939.7653353,2023-07-01
2021-09,M1,3,8975.727376,2023-07-01
2021-10,M1,3,8932.66104313,2023-07-01
2021-11,M1,3,9067.3497938,2023-07-01
2021-12,M1,3,9121.96011854,2023-07-01
2022-01,M1,3,9150.23295135,2023-07-01
2022-02,M1,3,9258.88257162,2023-07-01
2022-03,M1,3,9287.17347671,2023-07-01
2022-04,M1,3,9378.36672133,2023-07-01
2022-05,M1,3,9440.90265418,2023-07-01
2022-06,M1,3,9496.83957448,2023-07-01
2022-07,M1,3,9451.03905356,2023-07-01
2022-08,M1,3,9520.020526,2023-07-01
2022-09,M1,3,9550.22862116,2023-07-01
2022-10,M1,3,9594.32231892,2023-07-01
2022-11,M1,3,9621.14250719,2023-07-01
2022-12,M1,3,9649.97291959,2023-07-01
2023-01,M1,3,9627.8516556,2023-07-01
2023-02,M1,3,9703.31131224,2023-07-01
2023-03,M1,3,9793.13664312,2023-07-01
2023-04,M1,3,9764.50435705,2023-07-01
2023-05,M1,3,9826.18415525,2023-07-01
2019-01,M2,1,1251.03470838,2023-07-01
2019-02,M2,1,1263.29411686,2023-07-01
2019-03,M2,1,1254.93393039,2023-07-01
2019-04,M2,1,1273.96691843,2023-07-01
2019-05,M2,1,1290.78533309,2023-07-01
2019-06,M2,1,1283.72140131,2023-07-01
2019-07,M2,1,1291.31714244,2023-07-01
2019-08,M2,1,1300.02052824,2023-07-01
2019-09,M2,1,1283.40549718,2023-07-01
2019-10,M2,1,1274.44707533,2023-07-01
2019-11,M2,1,1295.2279971,2023-07-01
2019-12,M2,1,1335.13918694,2023-07-01
2020-01,M2,1,1288.88899481,2023-07-01
2020-02,M2,1,1302.49769251,2023-07-01
2020-03,M2,1,1307.57284815,2023-07-01
2020-04,M2,1,1164.40242867,2023-07-01
2020-05,M2,1,1106.02416638,2023-07-01
2020-06,M2,1,1216.46312564,2023-07-01
2020-07,M2,1,1254.39099572,2023-07-01
2020-08,M2,1,1288.32448941,2023-07-01
2020-09,M2,1,1301.54220332,2023-07-01
2020-10,M2,1,1318.56667037,2023-07-01
2020-11,M2,1,1328.58443085,2023-07-01
2020-12,M2,1,1332.47552158,2023-07-01
2021-01,M2,1,1339.77591214,2023-07-01
2021-02,M2,1,1336.36529039,2023-07-01
2021-03,M2,1,1351.77183404,2023-07-01
2021-04,M2,1,1340.12530052,2023-07-01
2021-05,M2,1,1348.56527142,2023-07-01
2021-06,M2,1,1332.84209269,2023-07-01
2021-07,M2,1,1337.05222573,2023-07-01
2021-08,M2,1,1309.07209022,2023-07-01
2021-09,M2,1,1257.34009232,2023-07-01
2021-10,M2,1,1267.19029252,2023-07-01
2021-11,M2,1,1333.92859806,2023-07-01
2021-12,M2,1,1347.21728554,2023-07-01
2022-01,M2,1,1325.97944642,2023-07-01
2022-02,M2,1,1312.81280923,2023-07-01
2022-03,M2,1,1321.97001271,2023-07-01
2022-04,M2,1,1288.16334807,2023-07-01
2022-05,M2,1,1306.6413904,2023-07-01
2022-06,M2,1,1309.94516539,2023-07-01
2022-07,M2,1,1332.45682145,2023-07-01
2022-08,M2,1,1335.1050756,2023-07-01
2022-09,M2,1,1347.91307565,2023-07-01
2022-10,M2,1,1341.55621021,2023-07-01
2022-11,M2,1,1345.28004977,2023-07-01
2022-12,M2,1,1324.8646502,2023-07-01
2023-01,M2,1,1365.43167225,2023-07-01
2023-02,M2,1,1351.25097544,2023-07-01
2023-03,M2,1,1316.72298238,2023-07-01
2023-04,M2,1,1359.13455781,2023-07-01
2023-05,M2,1,1366.42714897,2023-07-01
2019-01,M2,2,2752.55528593,2023-06-01
2019-02,M2,2,2748.68928019,2023-06-01
2019-03,M2,2,2738.83716698,2023-06-01
2019-04,M2,2,2762.02767223,2023-06-01
2019-05,M2,2,2774.7614084799998,2023-06-01
2019-06,M2,2,2773.92662742,2023-06-01
2019-07,M2,2,2745.02767608,2023-06-01
2019-08,M2,2,2796.85756958,2023-06-01
2019-09,M2,2,2803.56818212,2023-06-01
2019-10,M2,2,2789.93547311,2023-06-01
2019-11,M2,2,2796.46678049,2023-06-01
2019-12,M2,2,2790.30437835,2023-06-01
2020-01,M2,2,2812.29201886,2023-06-01
2020-02,M2,2,2817.32740145,2023-06-01
2020-03,M2,2,2814.13728038,2023-06-01
2020-04,M2,2,2602.43071058,2023-06-01
2020-05,M2,2,2485.01060347,2023-06-01
2020-06,M2,2,2630.72681181,2023-06-01
2020-07,M2,2,2655.91729911,2023-06-01
2020-08,M2,2,2747.41389237,2023-06-01
2020-09,M2,2,2739.63051207,2023-06-01
2020-10,M2,2,2788.484066,2023-06-01
2020-11,M2,2,2777.53046,2023-06-01
2020-12,M2,2,2793.62014157,2023-06-01
2021-01,M2,2,2764.05142942,2023-06-01
2021-02,M2,2,2767.78778895,2023-06-01
2021-03,M2,2,2842.69829563,2023-06-01
2021-04,M2,2,2812.3474598,2023-06-01
2021-05,M2,2,2811.30166194,2023-06-01
2021-06,M2,2,2807.28337666,2023-06-01
2021-07,M2,2,2795.93948383,2023-06-01
2021-08,M2,2,2756.29536819,2023-06-01
2021-09,M2,2,2651.29905503,2023-06-01
2021-10,M2,2,2634.77650593,2023-06-01
2021-11,M2,2,2798.75251473,2023-06-01
2021-12,M2,2,2821.72271942,2023-06-01
2022-01,M2,2,2870.52198352,2023-06-01
2022-02,M2,2,2857.11203527,2023-06-01
2022-03,M2,2,2843.84462022,2023-06-01
2022-04,M2,2,2828.97076987,2023-06-01
2022-05,M2,2,2797.90816151,2023-06-01
2022-06,M2,2,2833.19586468,2023-06-01
2022-07,M2,2,2847.70886161,2023-06-01
2022-08,M2,2,2832.55532962,2023-06-01
2022-09,M2,2,2811.03955067,2023-06-01
2022-10,M2,2,2805.35674131,2023-06-01
2022-11,M2,2,2826.74502492,2023-06-01
2022-12,M2,2,2812.53502256,2023-06-01
2023-01,M2,2,2807.28123503,2023-06-01
2023-02,M2,2,2806.46893187,2023-06-01
2023-03,M2,2,2820.19027403,2023-06-01
2023-04,M2,2,2802.18759687,2023-06-01
2019-01,M2,3,4003.24248183,2023-06-01
2019-02,M2,3,4011.6272353,2023-06-01
2019-03,M2,3,3993.68709839,2023-06-01
2019-04,M2,3,4035.41351908,2023-06-01
2019-05,M2,3,4066.57692852,2023-06-01
2019-06,M2,3,4058.01245436,2023-06-01
2019-07,M2,3,4036.53321144,2023-06-01
2019-08,M2,3,4096.99139599,2023-06-01
2019-09,M2,3,4086.96459528,2023-06-01
2019-10,M2,3,4064.29773362,2023-06-01
2019-11,M2,3,4091.36239028,2023-06-01
2019-12,M2,3,4125.49080932,2023-06-01
2020-01,M2,3,4100.72976109,2023-06-01
2020-02,M2,3,4119.31447436,2023-06-01
2020-03,M2,3,4121.57827084,2023-06-01
2020-04,M2,3,3766.03308565,2023-06-01
2020-05,M2,3,3592.41981623,2023-06-01
2020-06,M2,3,3847.57414462,2023-06-01
2020-07,M2,3,3910.49480803,2023-06-01
2020-08,M2,3,4035.838417,2023-06-01
2020-09,M2,3,4041.14383623,2023-06-01
2020-10,M2,3,4106.92822835,2023-06-01
2020-11,M2,3,4105.71947314,2023-06-01
2020-12,M2,3,4126.14305612,2023-06-01
2021-01,M2,3,4103.29553281,2023-06-01
2021-02,M2,3,4103.55334,2023-06-01
2021-03,M2,3,4194.31230662,2023-06-01
2021-04,M2,3,4151.40952019,2023-06-01
2021-05,M2,3,4161.81895646,2023-06-01
2021-06,M2,3,4140.60187763,2023-06-01
2021-07,M2,3,4133.22847436,2023-06-01
2021-08,M2,3,4065.48736741,2023-06-01
2021-09,M2,3,3908.60850429,2023-06-01
2021-10,M2,3,3901.78601449,2023-06-01
2021-11,M2,3,4132.13256068,2023-06-01
2021-12,M2,3,4168.88506039,2023-06-01
2022-01,M2,3,4195.67396466,2023-06-01
2022-02,M2,3,4168.90429952,2023-06-01
2022-03,M2,3,4165.18643019,2023-06-01
2022-04,M2,3,4115.38249802,2023-06-01
2022-05,M2,3,4106.12985421,2023-06-01
2022-06,M2,3,4142.88712819,2023-06-01
2022-07,M2,3,4179.53281859,2023-06-01
2022-08,M2,3,4166.71026743,2023-06-01
2022-09,M2,3,4157.70674987,2023-06-01
2022-10,M2,3,4145.68845168,2023-06-01
2022-11,M2,3,4170.50549586,2023-06-01
2022-12,M2,3,4136.64515888,2023-06-01
2023-01,M2,3,4170.06052548,2023-06-01
2023-02,M2,3,4154.09825096,2023-06-01
2023-03,M2,3,4132.74807043,2023-06-01
2023-04,M2,3,4155.582437,2023-06-01
2019-01,M1,2,3222.15620936,2023-06-01
2019-02,M1,2,3234.08385008,2023-06-01
2019-03,M1,2,3254.02932099,2023-06-01
2019-04,M1,2,3270.59767448,2023-06-01
2019-05,M1,2,3229.6237516,2023-06-01
2019-06,M1,2,3246.79452847,2023-06-01
2019-07,M1,2,3288.6163307,2023-06-01
2019-08,M1,2,3280.4426751,2023-06-01
2019-09,M1,2,3306.4943257,2023-06-01
2019-10,M1,2,3308.598497,2023-06-01
2019-11,M1,2,3309.74794625,2023-06-01
2019-12,M1,2,3337.60805715,2023-06-01
2020-01,M1,2,3345.24914527,2023-06-01
2020-02,M1,2,3327.0610469,2023-06-01
2020-03,M1,2,3324.86587035,2023-06-01
2020-04,M1,2,3220.78375925,2023-06-01
2020-05,M1,2,3171.41169856,2023-06-01
2020-06,M1,2,3166.6024087,2023-06-01
2020-07,M1,2,3194.61915335,2023-06-01
2020-08,M1,2,3206.52486012,2023-06-01
2020-09,M1,2,3209.04615626,2023-06-01
2020-10,M1,2,3208.25664862,2023-06-01
2020-11,M1,2,3251.27081789,2023-06-01
2020-12,M1,2,3285.31962961,2023-06-01
2021-01,M1,2,3313.60377416,2023-06-01
2021-02,M1,2,3371.04864275,2023-06-01
2021-03,M1,2,3350.29452057,2023-06-01
2021-04,M1,2,3352.20648028,2023-06-01
2021-05,M1,2,3413.25478151,2023-06-01
2021-06,M1,2,3407.71680879,2023-06-01
2021-07,M1,2,3401.52268349,2023-06-01
2021-08,M1,2,3386.74140101,2023-06-01
2021-09,M1,2,3422.11082547,2023-06-01
2021-10,M1,2,3403.09061546,2023-06-01
2021-11,M1,2,3459.17646767,2023-06-01
2021-12,M1,2,3474.02921913,2023-06-01
2022-01,M1,2,3499.16832319,2023-06-01
2022-02,M1,2,3554.99451773,2023-06-01
2022-03,M1,2,3570.96424301,2023-06-01
2022-04,M1,2,3602.99024011,2023-06-01
2022-05,M1,2,3637.79196464,2023-06-01
2022-06,M1,2,3654.9541912,2023-06-01
2022-07,M1,2,3627.15597252,2023-06-01
2022-08,M1,2,3672.46506123,2023-06-01
2022-09,M1,2,3692.45602749,2023-06-01
2022-10,M1,2,3711.6611559,2023-06-01
2022-11,M1,2,3722.2992865,2023-06-01
2022-12,M1,2,3735.07537531,2023-06-01
2023-01,M1,2,3737.15218076,2023-06-01
2023-02,M1,2,3762.69556783,2023-06-01
2023-03,M1,2,3805.53575865,2023-06-01
2023-04,M1,2,3826.93147038,2023-06-01
2019-01,M1,1,5523.1525214,2023-06-01
2019-02,M1,1,5488.79543566,2023-06-01
2019-03,M1,1,5522.05890758,2023-06-01
2019-04,M1,1,5505.14615648,2023-06-01
2019-05,M1,1,5541.32907486,2023-06-01
2019-06,M1,1,5549.2826313,2023-06-01
2019-07,M1,1,5549.79090209,2023-06-01
2019-08,M1,1,5545.79045653,2023-06-01
2019-09,M1,1,5556.46731153,2023-06-01
2019-10,M1,1,5535.52525313,2023-06-01
2019-11,M1,1,5531.81969755,2023-06-01
2019-12,M1,1,5497.65504139,2023-06-01
2020-01,M1,1,5543.11390697,2023-06-01
2020-02,M1,1,5539.52634072,2023-06-01
2020-03,M1,1,5536.62123365,2023-06-01
2020-04,M1,1,5413.18296094,2023-06-01
2020-05,M1,1,5350.82842346,2023-06-01
2020-06,M1,1,5337.67543848,2023-06-01
2020-07,M1,1,5351.80637951,2023-06-01
2020-08,M1,1,5370.97582575,2023-06-01
2020-09,M1,1,5332.9317423,2023-06-01
2020-10,M1,1,5420.04683535,2023-06-01
2020-11,M1,1,5449.61184036,2023-06-01
2020-12,M1,1,5441.58682112,2023-06-01
2021-01,M1,1,5479.24999468,2023-06-01
2021-02,M1,1,5484.29289364,2023-06-01
2021-03,M1,1,5482.60127321,2023-06-01
2021-04,M1,1,5510.5225233,2023-06-01
2021-05,M1,1,5529.70143247,2023-06-01
2021-06,M1,1,5584.13636463,2023-06-01
2021-07,M1,1,5599.65212582,2023-06-01
2021-08,M1,1,5553.62270316,2023-06-01
2021-09,M1,1,5553.40334926,2023-06-01
2021-10,M1,1,5528.72830426,2023-06-01
2021-11,M1,1,5606.27813212,2023-06-01
2021-12,M1,1,5644.67015944,2023-06-01
2022-01,M1,1,5647.63288769,2023-06-01
2022-02,M1,1,5699.82655102,2023-06-01
2022-03,M1,1,5712.29133902,2023-06-01
2022-04,M1,1,5773.41822171,2023-06-01
2022-05,M1,1,5805.33698721,2023-06-01
2022-06,M1,1,5838.83798183,2023-06-01
2022-07,M1,1,5817.75775355,2023-06-01
2022-08,M1,1,5839.92828169,2023-06-01
2022-09,M1,1,5847.70587494,2023-06-01
2022-10,M1,1,5870.8171875,2023-06-01
2022-11,M1,1,5884.72010715,2023-06-01
2022-12,M1,1,5898.12325208,2023-06-01
2023-01,M1,1,5866.51942637,2023-06-01
2023-02,M1,1,5908.50690795,2023-06-01
2023-03,M1,1,5948.13908552,2023-06-01
2023-04,M1,1,5899.61156795,2023-06-01
2019-01,M1,3,8745.30873075,2023-06-01
2019-02,M1,3,8722.87928574,2023-06-01
2019-03,M1,3,8776.08822857,2023-06-01
2019-04,M1,3,8775.74383096,2023-06-01
2019-05,M1,3,8770.95282646,2023-06-01
2019-06,M1,3,8796.07715977,2023-06-01
2019-07,M1,3,8838.40723279,2023-06-01
2019-08,M1,3,8826.23313163,2023-06-01
2019-09,M1,3,8862.96163724,2023-06-01
2019-10,M1,3,8844.12375013,2023-06-01
2019-11,M1,3,8841.56764381,2023-06-01
2019-12,M1,3,8835.26309854,2023-06-01
2020-01,M1,3,8888.36305224,2023-06-01
2020-02,M1,3,8866.58738762,2023-06-01
2020-03,M1,3,8861.487104,2023-06-01
2020-04,M1,3,8633.96672019,2023-06-01
2020-05,M1,3,8522.24012202,2023-06-01
2020-06,M1,3,8504.27784717,2023-06-01
2020-07,M1,3,8546.42553286,2023-06-01
2020-08,M1,3,8577.50068587,2023-06-01
2020-09,M1,3,8541.97789856,2023-06-01
2020-10,M1,3,8628.30348397,2023-06-01
2020-11,M1,3,8700.88265825,2023-06-01
2020-12,M1,3,8726.90645073,2023-06-01
2021-01,M1,3,8792.85376885,2023-06-01
2021-02,M1,3,8855.3415364,2023-06-01
2021-03,M1,3,8832.89579378,2023-06-01
2021-04,M1,3,8862.72900357,2023-06-01
2021-05,M1,3,8942.95621398,2023-06-01
2021-06,M1,3,8991.85317342,2023-06-01
2021-07,M1,3,9001.17480931,2023-06-01
2021-08,M1,3,8940.36410417,2023-06-01
2021-09,M1,3,8975.51417474,2023-06-01
2021-10,M1,3,8931.81891972,2023-06-01
2021-11,M1,3,9065.45459979,2023-06-01
2021-12,M1,3,9118.69937857,2023-06-01
2022-01,M1,3,9146.80121088,2023-06-01
2022-02,M1,3,9254.82106875,2023-06-01
2022-03,M1,3,9283.25558203,2023-06-01
2022-04,M1,3,9376.40846181,2023-06-01
2022-05,M1,3,9443.12895185,2023-06-01
2022-06,M1,3,9493.79217303,2023-06-01
2022-07,M1,3,9444.91372607,2023-06-01
2022-08,M1,3,9512.39334292,2023-06-01
2022-09,M1,3,9540.16190243,2023-06-01
2022-10,M1,3,9582.47834339,2023-06-01
2022-11,M1,3,9607.01939365,2023-06-01
2022-12,M1,3,9633.19862739,2023-06-01
2023-01,M1,3,9603.67160713,2023-06-01
2023-02,M1,3,9671.20247579,2023-06-01
2023-03,M1,3,9753.67484417,2023-06-01
2023-04,M1,3,9726.54303833,2023-06-01
2019-01,M2,1,1250.6871959,2023-06-01
2019-02,M2,1,1262.93795511,2023-06-01
2019-03,M2,1,1254.84993141,2023-06-01
2019-04,M2,1,1273.38584685,2023-06-01
2019-05,M2,1,1291.81552004,2023-06-01
2019-06,M2,1,1284.08582694,2023-06-01
2019-07,M2,1,1291.50553536,2023-06-01
2019-08,M2,1,1300.13382641,2023-06-01
2019-09,M2,1,1283.39641316,2023-06-01
2019-10,M2,1,1274.36226051,2023-06-01
2019-11,M2,1,1294.89560979,2023-06-01
2019-12,M2,1,1335.18643097,2023-06-01
2020-01,M2,1,1288.43774223,2023-06-01
2020-02,M2,1,1301.98707291,2023-06-01
2020-03,M2,1,1307.44099045,2023-06-01
2020-04,M2,1,1163.60237507,2023-06-01
2020-05,M2,1,1107.40921276,2023-06-01
2020-06,M2,1,1216.84733281,2023-06-01
2020-07,M2,1,1254.57750892,2023-06-01
2020-08,M2,1,1288.42452463,2023-06-01
2020-09,M2,1,1301.51332415,2023-06-01
2020-10,M2,1,1318.44416235,2023-06-01
2020-11,M2,1,1328.18901313,2023-06-01
2020-12,M2,1,1332.52291456,2023-06-01
2021-01,M2,1,1339.24410339,2023-06-01
2021-02,M2,1,1335.76555105,2023-06-01
2021-03,M2,1,1351.61401099,2023-06-01
2021-04,M2,1,1339.06206038,2023-06-01
2021-05,M2,1,1350.51729451,2023-06-01
2021-06,M2,1,1333.31850097,2023-06-01
2021-07,M2,1,1337.28899053,2023-06-01
2021-08,M2,1,1309.19199922,2023-06-01
2021-09,M2,1,1257.30944926,2023-06-01
2021-10,M2,1,1267.00950856,2023-06-01
2021-11,M2,1,1333.38004595,2023-06-01
2021-12,M2,1,1347.16234097,2023-06-01
2022-01,M2,1,1325.15198114,2023-06-01
2022-02,M2,1,1311.79226424,2023-06-01
2022-03,M2,1,1321.34180997,2023-06-01
2022-04,M2,1,1286.41172816,2023-06-01
2022-05,M2,1,1308.2216927,2023-06-01
2022-06,M2,1,1309.69126351,2023-06-01
2022-07,M2,1,1331.82395698,2023-06-01
2022-08,M2,1,1334.15493781,2023-06-01
2022-09,M2,1,1346.6671992,2023-06-01
2022-10,M2,1,1340.33171036,2023-06-01
2022-11,M2,1,1343.76047094,2023-06-01
2022-12,M2,1,1324.11013632,2023-06-01
2023-01,M2,1,1362.77929046,2023-06-01
2023-02,M2,1,1347.62931909,2023-06-01
2023-03,M2,1,1312.5577964,2023-06-01
2023-04,M2,1,1353.39484013,2023-06-01
2019-01,M2,2,2752.87456711,2023-05-01
2019-02,M2,2,2749.09361384,2023-05-01
2019-03,M2,2,2738.24791575,2023-05-01
2019-04,M2,2,2761.92523179,2023-05-01
2019-05,M2,2,2774.62743472,2023-05-01
2019-06,M2,2,2773.61424872,2023-05-01
2019-07,M2,2,2744.93913034,2023-05-01
2019-08,M2,2,2796.6553551,2023-05-01
2019-09,M2,2,2804.06377598,2023-05-01
2019-10,M2,2,2789.91586081,2023-05-01
2019-11,M2,2,2796.20197233,2023-05-01
2019-12,M2,2,2790.65166062,2023-05-01
2020-01,M2,2,2812.9287615,2023-05-01
2020-02,M2,2,2818.24614419,2023-05-01
2020-03,M2,2,2814.28867037,2023-05-01
2020-04,M2,2,2601.20729983,2023-05-01
2020-05,M2,2,2484.7220663,2023-05-01
2020-06,M2,2,2630.32119691,2023-05-01
2020-07,M2,2,2655.94673821,2023-05-01
2020-08,M2,2,2747.13572126,2023-05-01
2020-09,M2,2,2740.04624375,2023-05-01
2020-10,M2,2,2788.44534318,2023-05-01
2020-11,M2,2,2777.11596486,2023-05-01
2020-12,M2,2,2794.14697547,2023-05-01
2021-01,M2,2,2765.03066247,2023-05-01
2021-02,M2,2,2769.24719498,2023-05-01
2021-03,M2,2,2843.8651738,2023-05-01
2021-04,M2,2,2809.44193938,2023-05-01
2021-05,M2,2,2810.78652899,2023-05-01
2021-06,M2,2,2806.73752852,2023-05-01
2021-07,M2,2,2796.16819705,2023-05-01
2021-08,M2,2,2755.91080809,2023-05-01
2021-09,M2,2,2651.64112789,2023-05-01
2021-10,M2,2,2634.6512308,2023-05-01
2021-11,M2,2,2798.25431325,2023-05-01
2021-12,M2,2,2822.34728515,2023-05-01
2022-01,M2,2,2871.88108827,2023-05-01
2022-02,M2,2,2859.27304255,2023-05-01
2022-03,M2,2,2846.21363877,2023-05-01
2022-04,M2,2,2824.19017387,2023-05-01
2022-05,M2,2,2797.21880721,2023-05-01
2022-06,M2,2,2832.62709715,2023-05-01
2022-07,M2,2,2848.08430371,2023-05-01
2022-08,M2,2,2832.15719494,2023-05-01
2022-09,M2,2,2811.29521203,2023-05-01
2022-10,M2,2,2805.26558887,2023-05-01
2022-11,M2,2,2826.23767164,2023-05-01
2022-12,M2,2,2813.35596698,2023-05-01
2023-01,M2,2,2808.92251165,2023-05-01
2023-02,M2,2,2809.06566759,2023-05-01
2023-03,M2,2,2823.25479725,2023-05-01
2019-01,M2,3,4002.99767578,2023-05-01
2019-02,M2,3,4011.28144436,2023-05-01
2019-03,M2,3,3992.95497001,2023-05-01
2019-04,M2,3,4036.2028304,2023-05-01
2019-05,M2,3,4065.71380849,2023-05-01
2019-06,M2,3,4057.78098502,2023-05-01
2019-07,M2,3,4036.25974417,2023-05-01
2019-08,M2,3,4098.37641425,2023-05-01
2019-09,M2,3,4087.68890707,2023-05-01
2019-10,M2,3,4064.78328204,2023-05-01
2019-11,M2,3,4090.81928187,2023-05-01
2019-12,M2,3,4125.71119319,2023-05-01
2020-01,M2,3,4100.57220234,2023-05-01
2020-02,M2,3,4119.09059758,2023-05-01
2020-03,M2,3,4121.59229839,2023-05-01
2020-04,M2,3,3766.14693375,2023-05-01
2020-05,M2,3,3591.40768823,2023-05-01
2020-06,M2,3,3847.17183655,2023-05-01
2020-07,M2,3,3910.30616214,2023-05-01
2020-08,M2,3,4037.28923942,2023-05-01
2020-09,M2,3,4041.84584284,2023-05-01
2020-10,M2,3,4107.41038986,2023-05-01
2020-11,M2,3,4104.95543631,2023-05-01
2020-12,M2,3,4126.48376873,2023-05-01
2021-01,M2,3,4103.29889344,2023-05-01
2021-02,M2,3,4103.62904448,2023-05-01
2021-03,M2,3,4195.25526174,2023-05-01
2021-04,M2,3,4150.64248247,2023-05-01
2021-05,M2,3,4160.28490832,2023-05-01
2021-06,M2,3,4139.97210283,2023-05-01
2021-07,M2,3,4133.15801123,2023-05-01
2021-08,M2,3,4067.08780521,2023-05-01
2021-09,M2,3,3909.25602761,2023-05-01
2021-10,M2,3,3902.13895094,2023-05-01
2021-11,M2,3,4131.20003411,2023-05-01
2021-12,M2,3,4169.27556683,2023-05-01
2022-01,M2,3,4195.9153515,2023-05-01
2022-02,M2,3,4169.47011189,2023-05-01
